session_id,risk_score,risk_level,anomaly_label,log_count,cpu_avg,cpu_max,memory_avg,memory_max,disk_io_avg,disk_io_max,response_avg,response_max,latency_avg,latency_max,error_count_avg,warning_count_avg,failed_events,log_level_error,log_level_warn,component,event_type
blk_-6892402624858860770,0.1368,LOW,0,13,44.11769230769231,59.91,45.20846153846154,66.0,32.27461538461539,45.33,139.45615384615385,212.95,24.642307692307693,49.5,0.38461538461538464,1.0769230769230769,3,0,0,packet_responder,disk_write
blk_-2764093524096080734,0.1368,LOW,0,19,42.97894736842105,60.75,45.80894736842105,64.39,31.96157894736842,53.16,130.50947368421052,219.04,30.037368421052633,44.08,0.42105263157894735,1.105263157894737,3,0,0,namenode_service,block_operation
blk_3750399797161419046,0.1368,LOW,0,13,37.51538461538461,60.8,48.302307692307686,65.03,30.490000000000002,46.34,128.25846153846155,177.85,26.24076923076923,39.4,0.5384615384615384,0.6923076923076923,3,0,0,packet_responder,disk_write
blk_-7845557433561500187,0.1368,LOW,0,13,42.3976923076923,65.04,44.423846153846156,56.51,35.23615384615385,54.63,119.10230769230769,201.98,32.16230769230769,52.36,0.46153846153846156,1.1538461538461537,3,0,0,packet_responder,disk_write
blk_7985099758535771249,0.1368,LOW,0,13,46.05461538461539,59.65,51.433076923076925,68.48,28.464615384615385,42.08,105.99076923076925,149.74,33.17,44.34,0.46153846153846156,1.0,3,0,0,packet_responder,disk_write
blk_514429824524302243,0.1368,LOW,0,14,39.665,59.25,48.19,62.69,27.826428571428572,43.73,109.74928571428572,152.2,30.81642857142857,49.28,0.7857142857142857,0.8571428571428571,4,0,1,packet_responder,disk_write
blk_-1935947210658155584,0.1368,LOW,0,13,43.84615384615385,62.38,42.78076923076923,63.15,23.99846153846154,43.5,110.76307692307692,197.94,26.10923076923077,37.55,0.38461538461538464,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_3698016797273149670,0.1368,LOW,0,13,42.081538461538464,63.79,51.03,61.7,30.52769230769231,38.58,116.49307692307693,150.39,28.388461538461538,46.91,0.38461538461538464,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_-6836114577609065325,0.1368,LOW,0,14,39.42642857142857,58.38,44.455714285714286,66.1,30.500714285714285,41.69,114.38714285714286,186.87,28.521428571428572,43.17,0.5,0.8571428571428571,4,0,1,packet_responder,disk_write
blk_2935353858545789595,0.1368,LOW,0,17,38.43588235294118,51.59,49.64941176470588,71.65,31.89764705882353,41.99,127.03058823529412,232.32,33.48823529411764,47.55,0.6470588235294118,0.8235294117647058,5,0,2,datanode_service,disk_write
blk_-185505105406306513,0.1368,LOW,0,13,37.77923076923077,55.55,48.01538461538462,73.85,32.49923076923077,52.89,123.21076923076923,197.67,27.30923076923077,44.58,0.46153846153846156,0.8461538461538461,3,0,0,packet_responder,disk_write
blk_-5522193046527078812,0.1368,LOW,0,13,41.755384615384614,62.57,47.82,64.89,33.49,55.84,131.88846153846154,179.81,26.436923076923076,37.73,0.23076923076923078,1.2307692307692308,3,0,0,packet_responder,disk_write
blk_-9155783763962807984,0.1368,LOW,0,13,41.465384615384615,59.82,51.97846153846154,64.84,30.424615384615382,44.93,125.6223076923077,194.21,28.949230769230773,47.37,0.6153846153846154,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_-4758994290317902260,0.1368,LOW,0,13,42.519999999999996,61.95,43.19538461538461,59.94,28.184615384615384,47.45,118.16615384615385,205.35,31.665384615384614,58.0,0.6153846153846154,0.8461538461538461,3,0,0,packet_responder,disk_write
blk_3838049076454536705,0.1368,LOW,0,14,36.87785714285714,57.33,45.85214285714285,65.35,33.354285714285716,46.84,137.58428571428573,197.97,27.567857142857143,35.95,0.7857142857142857,1.1428571428571428,4,0,1,packet_responder,disk_write
blk_-7036086916841764870,0.1368,LOW,0,14,42.654999999999994,62.21,47.31642857142857,59.89,32.51,50.39,115.21214285714287,179.42,29.63214285714286,48.92,0.42857142857142855,1.0,4,0,1,packet_responder,disk_write
blk_-5661539734105910778,0.1368,LOW,0,16,38.720625,59.29,44.3825,60.03,30.44625,49.8,124.35625,194.14,30.7575,51.86,0.5625,1.0,5,0,2,datanode_service,disk_write
blk_-4043461903926232454,0.1368,LOW,0,19,42.607894736842105,57.87,50.5221052631579,69.15,31.673684210526314,48.65,131.41210526315788,185.85,30.875263157894736,57.87,0.47368421052631576,0.8947368421052632,3,0,0,namenode_service,block_operation
blk_1537994342537900447,0.1368,LOW,0,13,40.51461538461538,57.76,45.29615384615385,69.88,29.543076923076924,42.33,126.71307692307693,174.72,35.254615384615384,57.48,0.46153846153846156,0.8461538461538461,3,0,0,packet_responder,disk_write
blk_-2181696308869722923,0.1368,LOW,0,14,40.07,58.93,49.60142857142857,66.62,39.770714285714284,61.62,114.33500000000001,190.08,31.81142857142857,43.34,0.6428571428571429,1.0,3,0,0,packet_responder,disk_write
blk_1492513375884145406,0.1368,LOW,0,14,39.25928571428572,57.3,50.262857142857136,67.14,32.87357142857143,42.69,125.99499999999999,199.44,28.06142857142857,38.86,0.5714285714285714,0.9285714285714286,4,0,1,packet_responder,disk_write
blk_-4876955691129523429,0.1368,LOW,0,13,37.15769230769231,56.37,43.98307692307692,72.12,29.466153846153848,37.65,119.99076923076925,172.53,29.52076923076923,41.7,0.6153846153846154,1.0769230769230769,3,0,0,packet_responder,disk_write
blk_5315981663400040721,0.1368,LOW,0,13,41.823846153846155,61.73,44.95153846153846,61.5,32.0,48.66,133.65384615384616,234.88,30.05461538461538,56.15,0.38461538461538464,1.1538461538461537,3,0,0,packet_responder,disk_write
blk_-1521219624605054713,0.1368,LOW,0,14,39.837857142857146,59.79,49.70928571428571,63.56,30.35,46.18,146.4592857142857,238.52,26.119285714285716,45.36,0.2857142857142857,0.7142857142857143,4,0,1,packet_responder,disk_write
blk_461983949969574709,0.1368,LOW,0,13,42.28769230769231,59.97,51.21384615384615,66.83,30.220769230769232,51.49,109.77846153846153,136.78,31.22923076923077,55.69,0.5384615384615384,1.1538461538461537,3,0,0,packet_responder,disk_write
blk_5097731664534939274,0.1368,LOW,0,13,43.107692307692304,61.71,47.77230769230769,64.76,26.753076923076925,39.68,122.7976923076923,163.12,32.95538461538462,48.82,0.38461538461538464,1.4615384615384615,3,0,0,packet_responder,disk_write
blk_-8631940758691825568,0.1368,LOW,0,15,39.574666666666666,64.03,45.45933333333333,56.25,32.95066666666666,51.86,118.58266666666667,187.73,28.88066666666667,37.53,0.5333333333333333,1.0666666666666667,4,0,1,packet_responder,disk_write
blk_-8651037619317112039,0.1368,LOW,0,13,37.44692307692308,58.53,47.620769230769234,68.48,29.97230769230769,40.97,130.02923076923076,204.13,28.435384615384613,43.79,0.46153846153846156,1.0769230769230769,3,0,0,packet_responder,disk_write
blk_6364508249399876898,0.1368,LOW,0,13,44.94461538461538,55.3,43.87,74.87,32.01846153846154,51.65,102.7523076923077,162.0,32.60923076923077,44.65,0.5384615384615384,1.0,3,0,0,packet_responder,disk_write
blk_-1981780107342350704,0.1368,LOW,0,14,39.894285714285715,57.74,47.232142857142854,68.34,27.93,54.25,132.93142857142857,195.82,30.842142857142857,45.31,0.6428571428571429,1.1428571428571428,3,0,0,packet_responder,disk_write
blk_2579661070362008763,0.1367,LOW,0,13,39.04538461538461,58.94,49.72,65.95,31.319999999999997,48.19,149.1253846153846,216.35,36.86692307692307,51.08,0.5384615384615384,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_3744863557125574061,0.1367,LOW,0,19,37.473684210526315,56.02,44.37105263157895,71.26,31.418947368421055,52.57,122.12842105263158,176.7,27.03421052631579,49.81,0.6842105263157895,1.0526315789473684,3,0,0,namenode_service,block_operation
blk_6079655837262685749,0.1367,LOW,0,13,39.94692307692307,54.41,52.566923076923075,76.17,30.49769230769231,42.7,132.88923076923078,196.04,31.48,50.03,0.38461538461538464,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_6992429758734213275,0.1367,LOW,0,14,42.53857142857142,63.71,45.21928571428571,60.09,27.143571428571427,38.52,128.42142857142858,185.97,34.019285714285715,55.84,0.35714285714285715,0.8571428571428571,3,0,0,packet_responder,disk_write
blk_-9160124113518814252,0.1367,LOW,0,16,41.6275,56.34,51.883125,65.6,28.366875,50.86,130.55125,181.43,35.04375,52.2,0.5625,0.875,5,0,2,datanode_service,disk_write
blk_308046410772494923,0.1367,LOW,0,14,39.675000000000004,64.62,46.208571428571425,58.68,29.194285714285716,45.3,114.95285714285714,192.5,33.073571428571434,58.84,0.2857142857142857,1.0714285714285714,3,0,0,packet_responder,disk_write
blk_7295274346393818120,0.1367,LOW,0,13,38.363076923076925,59.06,45.22,67.32,27.176923076923078,44.5,99.67615384615384,156.36,29.585384615384616,50.43,0.6153846153846154,1.0769230769230769,3,0,0,packet_responder,disk_write
blk_-3089115349190976899,0.1367,LOW,0,13,39.776923076923076,58.38,50.75,69.7,32.824615384615385,42.22,109.52384615384615,179.66,26.970000000000002,41.83,0.46153846153846156,1.1538461538461537,3,0,0,packet_responder,disk_write
blk_7380953888245111879,0.1367,LOW,0,13,39.18846153846154,57.53,50.32,67.18,26.366923076923076,51.59,135.71307692307693,201.35,34.31076923076923,65.49,0.6153846153846154,0.6923076923076923,3,0,0,packet_responder,disk_write
blk_6584943090381348051,0.1367,LOW,0,18,37.88388888888889,58.96,46.55444444444444,62.43,28.12388888888889,42.81,114.77388888888888,190.89,30.018888888888892,50.47,0.3888888888888889,1.0,5,0,2,datanode_service,disk_write
blk_5042382900285723650,0.1367,LOW,0,15,39.135999999999996,55.24,44.559333333333335,70.32,32.849333333333334,64.9,115.72333333333333,159.92,29.270666666666667,43.46,0.7333333333333333,0.9333333333333333,4,0,1,packet_responder,disk_write
blk_-7875346305829102659,0.1367,LOW,0,17,40.97588235294118,56.85,46.61529411764706,64.67,29.795294117647057,46.21,129.9194117647059,221.18,33.45705882352941,44.21,0.47058823529411764,0.6470588235294118,5,0,2,datanode_service,disk_write
blk_-8377201885459553078,0.1367,LOW,0,13,39.27538461538462,63.7,44.08692307692308,60.91,29.490000000000002,44.47,141.17153846153846,163.82,27.977692307692305,42.6,0.46153846153846156,1.2307692307692308,3,0,0,packet_responder,disk_write
blk_-7612912468279416157,0.1367,LOW,0,13,40.05,65.86,44.09153846153846,54.84,33.23307692307692,50.7,116.62615384615384,200.95,33.940769230769234,45.67,0.5384615384615384,0.8461538461538461,3,0,0,packet_responder,disk_write
blk_4893093272490743355,0.1367,LOW,0,17,42.24941176470588,65.99,41.71941176470588,49.78,28.549999999999997,42.16,102.95294117647059,154.7,28.85235294117647,47.57,0.5882352941176471,0.8235294117647058,5,0,2,datanode_service,disk_write
blk_-6602995467776908074,0.1367,LOW,0,13,44.098461538461535,58.07,46.855384615384615,69.63,28.356153846153845,42.25,110.55384615384615,183.78,33.32153846153846,48.48,0.46153846153846156,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_1176132944124601838,0.1367,LOW,0,15,38.96,53.43,48.794,73.6,33.01133333333333,46.39,124.73533333333333,189.89,31.604,43.93,0.6,0.8,4,0,1,packet_responder,disk_write
blk_-8991741050179589003,0.1367,LOW,0,13,40.09384615384616,63.07,44.30538461538462,62.41,30.042307692307695,47.59,111.78538461538461,224.07,30.644615384615385,46.23,0.15384615384615385,1.2307692307692308,3,0,0,packet_responder,disk_write
blk_5463966479403639725,0.1367,LOW,0,13,44.01153846153846,54.92,47.18,76.05,30.16076923076923,48.3,119.7776923076923,177.81,30.21076923076923,48.82,0.38461538461538464,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_-6629029541659927368,0.1367,LOW,0,19,42.91210526315789,58.76,46.161578947368426,65.51,32.550000000000004,55.16,126.69684210526314,216.45,31.7,49.82,0.631578947368421,1.0526315789473684,3,0,0,namenode_service,block_operation
blk_-5543029708180770491,0.1367,LOW,0,13,43.1876923076923,65.16,47.418461538461536,54.59,28.68769230769231,43.59,115.91692307692308,202.67,29.076153846153847,44.66,0.6923076923076923,1.2307692307692308,3,0,0,packet_responder,disk_write
blk_5198046616929340600,0.1367,LOW,0,13,45.386923076923075,58.85,43.21076923076923,68.28,27.496153846153845,43.08,120.03384615384616,158.56,30.983076923076922,50.96,0.5384615384615384,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_5610340939024925969,0.1367,LOW,0,14,37.160714285714285,59.27,39.987857142857145,60.3,32.205,59.91,132.22214285714284,231.05,34.43071428571428,50.03,0.7142857142857143,0.9285714285714286,4,0,1,packet_responder,disk_write
blk_-3037212219995677731,0.1367,LOW,0,13,37.59,60.82,50.51307692307692,64.86,29.853846153846156,45.6,132.81461538461537,198.39,24.393076923076926,40.06,0.46153846153846156,1.0769230769230769,3,0,0,packet_responder,disk_write
blk_1600922989219362856,0.1367,LOW,0,16,38.091875,61.68,45.963125,57.39,30.70625,47.83,114.98937500000001,201.52,27.999375,51.04,0.6875,1.3125,4,0,1,packet_responder,disk_write
blk_-8101274920191651157,0.1367,LOW,0,19,39.33684210526316,64.76,42.07157894736842,57.82,29.565263157894737,44.06,119.07736842105263,192.83,29.762631578947367,56.53,0.3684210526315789,1.0526315789473684,3,0,0,namenode_service,block_operation
blk_-6009993418460147695,0.1367,LOW,0,15,39.675333333333334,62.58,47.56266666666667,58.11,25.03666666666667,34.99,112.00133333333333,213.19,27.87,41.94,0.4666666666666667,0.9333333333333333,4,0,1,packet_responder,disk_write
blk_-2107910659072455515,0.1367,LOW,0,19,38.072105263157894,63.99,45.68736842105263,60.44,30.717894736842105,48.77,110.39684210526316,182.23,30.448947368421052,44.64,0.3684210526315789,1.105263157894737,3,0,0,namenode_service,block_operation
blk_4421958324146760212,0.1367,LOW,0,15,40.794666666666664,60.35,47.56266666666667,62.84,29.990000000000002,49.41,121.99066666666666,198.77,33.73266666666667,54.89,0.3333333333333333,1.0666666666666667,4,0,1,packet_responder,disk_write
blk_229897324711031846,0.1367,LOW,0,13,43.68769230769231,61.84,47.849230769230765,63.33,31.75153846153846,53.01,125.81846153846153,163.51,37.03076923076923,53.95,0.46153846153846156,1.0,3,0,0,packet_responder,disk_write
blk_-91439843508142526,0.1367,LOW,0,13,43.151538461538465,63.58,45.605384615384615,58.73,33.10230769230769,54.16,135.4023076923077,191.8,33.58,51.16,0.5384615384615384,0.8461538461538461,3,0,0,packet_responder,disk_write
blk_-4154931136904697419,0.1367,LOW,0,13,37.60307692307692,64.56,46.43692307692308,60.75,26.116923076923076,38.59,117.80461538461539,164.98,26.00769230769231,43.71,0.3076923076923077,0.8461538461538461,3,0,0,packet_responder,disk_write
blk_-7668774178123560146,0.1367,LOW,0,13,41.42153846153846,59.16,50.54076923076923,66.81,29.439230769230768,46.06,118.95538461538462,192.49,33.63769230769231,55.96,0.46153846153846156,0.7692307692307693,3,0,0,packet_responder,disk_write
blk_-988182666917650110,0.1367,LOW,0,15,37.44266666666667,57.49,49.732,67.96,32.80133333333333,49.51,144.20333333333335,220.56,31.488,51.06,0.26666666666666666,1.0,4,0,1,packet_responder,disk_write
blk_8730925956970397390,0.1367,LOW,0,13,39.410000000000004,51.05,51.00307692307692,82.6,34.82923076923077,49.64,140.6276923076923,240.29,23.670769230769228,40.01,0.23076923076923078,1.0,3,0,0,packet_responder,disk_write
blk_-3534615273806187372,0.1367,LOW,0,13,42.48307692307692,62.26,47.99846153846154,63.52,29.77692307692308,40.87,116.30538461538461,190.62,29.585384615384616,38.09,0.38461538461538464,0.8461538461538461,3,0,0,packet_responder,disk_write
blk_-6793932469262859312,0.1367,LOW,0,13,38.073076923076925,56.78,44.885384615384616,69.45,29.104615384615386,46.13,125.32923076923076,191.66,27.742307692307694,47.9,0.6923076923076923,0.7692307692307693,3,0,0,packet_responder,disk_write
blk_-7177150164442363752,0.1367,LOW,0,13,42.84538461538462,56.29,46.76307692307692,69.74,30.91769230769231,57.65,121.88384615384615,211.16,33.746923076923075,55.99,0.6153846153846154,1.1538461538461537,3,0,0,packet_responder,disk_write
blk_-5630635046311111774,0.1367,LOW,0,17,40.39764705882353,57.73,49.24,64.87,29.538823529411765,39.48,111.40588235294118,188.37,29.225882352941177,44.95,0.4117647058823529,1.0588235294117647,5,0,2,datanode_service,disk_write
blk_-6636624310907150465,0.1367,LOW,0,13,40.57,63.04,45.400769230769235,58.7,31.824615384615388,47.15,129.54384615384615,252.45,29.662307692307692,43.99,0.46153846153846156,1.0769230769230769,3,0,0,packet_responder,disk_write
blk_1021823031012817123,0.1367,LOW,0,13,42.48076923076923,57.14,45.596923076923076,70.55,28.856923076923074,53.27,131.0176923076923,185.77,32.715384615384615,47.09,0.5384615384615384,1.0769230769230769,3,0,0,packet_responder,disk_write
blk_-1955049347569242143,0.1367,LOW,0,13,38.21,60.05,49.318461538461534,63.26,23.86769230769231,41.03,119.40230769230769,228.14,29.022307692307695,45.61,0.6153846153846154,1.0769230769230769,3,0,0,packet_responder,disk_write
blk_2834389081769495260,0.1367,LOW,0,13,40.08923076923077,58.78,47.67153846153846,69.34,27.300769230769234,38.78,122.13538461538461,191.59,25.70230769230769,41.41,0.38461538461538464,0.7692307692307693,3,0,0,packet_responder,disk_write
blk_-5809417901813286157,0.1367,LOW,0,16,39.29625,58.42,44.580625,61.53,29.3625,52.82,118.615,231.35,31.073125,48.69,0.4375,0.9375,5,0,2,datanode_service,disk_write
blk_1802933768599870889,0.1367,LOW,0,13,42.95,62.01,47.15384615384615,62.53,32.19230769230769,55.0,144.25846153846152,191.5,28.560769230769232,47.41,0.46153846153846156,0.7692307692307693,3,0,0,packet_responder,disk_write
blk_3657272559220213058,0.1367,LOW,0,15,40.90266666666666,64.99,44.80133333333333,56.0,29.738666666666667,51.74,118.68733333333333,146.64,31.476,55.15,0.4,0.7333333333333333,4,0,1,packet_responder,disk_write
blk_4841971360508741403,0.1367,LOW,0,16,38.2875,57.01,44.830625,65.78,31.17375,49.21,144.715625,231.12,28.72125,40.46,0.3125,0.8125,5,0,2,datanode_service,disk_write
blk_-625797759579904937,0.1367,LOW,0,14,38.800714285714285,56.54,49.98642857142857,71.54,29.486428571428572,61.87,132.34642857142856,214.97,30.801428571428573,47.37,0.42857142857142855,1.0,3,0,0,packet_responder,disk_write
blk_-2813352717022722562,0.1367,LOW,0,13,45.71153846153846,64.33,42.96307692307692,57.95,33.356153846153845,48.09,118.29923076923076,178.6,24.63,41.09,0.6153846153846154,1.0769230769230769,3,0,0,packet_responder,disk_write
blk_1798741834701826733,0.1366,LOW,0,13,43.46384615384615,62.65,44.67230769230769,60.31,31.746923076923075,54.93,114.27923076923078,188.93,28.73769230769231,42.96,0.6153846153846154,1.0769230769230769,3,0,0,packet_responder,disk_write
blk_-3754154194777851208,0.1366,LOW,0,13,41.00615384615385,66.37,44.863846153846154,55.46,31.317692307692308,42.21,116.76461538461538,156.76,31.73153846153846,56.33,0.46153846153846156,0.8461538461538461,3,0,0,packet_responder,disk_write
blk_-5752682089820284273,0.1366,LOW,0,13,44.37692307692308,60.87,43.863846153846154,64.91,32.70153846153846,48.51,130.14,182.56,30.955384615384617,45.55,0.46153846153846156,1.2307692307692308,3,0,0,packet_responder,disk_write
blk_5980397916240231204,0.1366,LOW,0,14,42.71785714285714,65.38,46.455,58.47,33.03285714285714,50.96,121.34714285714287,161.88,25.957142857142856,40.66,0.42857142857142855,0.8571428571428571,3,0,0,packet_responder,disk_write
blk_9199134712117470689,0.1366,LOW,0,13,38.43846153846154,58.37,49.25076923076923,68.96,30.755384615384614,63.3,110.27307692307691,159.04,31.786153846153848,42.18,0.6153846153846154,0.6923076923076923,3,0,0,packet_responder,disk_write
blk_7036173181643177087,0.1366,LOW,0,13,37.86615384615384,58.21,48.86538461538461,68.15,33.01153846153846,49.65,137.12769230769229,212.19,32.91615384615385,49.94,0.46153846153846156,1.0,3,0,0,packet_responder,disk_write
blk_5322384864581342203,0.1366,LOW,0,13,37.63384615384616,58.57,48.431538461538466,67.73,28.02769230769231,40.72,115.2023076923077,182.33,32.34307692307692,52.5,0.5384615384615384,1.0769230769230769,3,0,0,packet_responder,disk_write
blk_-25698485776230272,0.1366,LOW,0,13,36.723846153846154,57.29,48.15846153846154,68.74,29.477692307692305,53.48,134.34692307692308,195.39,34.62769230769231,52.7,0.6153846153846154,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_4002808364644021643,0.1366,LOW,0,13,42.176923076923075,62.55,45.66230769230769,62.73,27.89846153846154,41.72,112.61461538461539,171.88,26.822307692307692,40.58,0.46153846153846156,0.7692307692307693,3,0,0,packet_responder,disk_write
blk_5305605963201184662,0.1366,LOW,0,16,39.786875,57.15,47.36125,66.15,26.76375,43.18,121.355,174.76,27.558125,52.23,0.375,1.0,5,0,2,datanode_service,disk_write
blk_3141317482568298350,0.1366,LOW,0,13,32.84230769230769,56.44,49.466153846153844,70.43,30.701538461538462,48.75,117.54307692307692,231.92,27.708461538461542,41.69,0.5384615384615384,1.0769230769230769,3,0,0,packet_responder,disk_write
blk_5148739344135247363,0.1366,LOW,0,13,43.23076923076923,59.95,51.83538461538462,67.45,30.626153846153844,42.67,106.74153846153845,168.45,31.807692307692307,40.48,0.46153846153846156,0.8461538461538461,3,0,0,packet_responder,disk_write
blk_-8555602386748517388,0.1366,LOW,0,14,44.423571428571435,60.53,47.53785714285714,65.11,29.922857142857143,55.66,119.795,176.56,30.410714285714285,40.01,0.5714285714285714,1.0714285714285714,3,0,0,packet_responder,disk_write
blk_8554832644956889891,0.1366,LOW,0,17,41.22529411764706,60.69,45.95058823529411,61.62,30.045882352941174,41.16,120.17941176470588,181.74,31.26117647058824,38.89,0.5882352941176471,0.9411764705882353,4,0,1,packet_responder,disk_write
blk_4568608370270508558,0.1366,LOW,0,13,48.473076923076924,64.51,39.15538461538461,55.19,29.72846153846154,46.01,112.52384615384615,207.05,30.273076923076925,49.19,0.6923076923076923,0.6923076923076923,3,0,0,packet_responder,disk_write
blk_2273231562004302325,0.1366,LOW,0,14,38.36785714285714,57.11,51.114285714285714,70.82,31.732142857142858,42.36,121.99428571428572,206.18,27.692857142857143,47.06,0.42857142857142855,1.0714285714285714,3,0,0,packet_responder,disk_write
blk_-4018461472012645195,0.1366,LOW,0,16,39.179375,57.48,49.735625,62.86,29.584375,49.68,120.11812499999999,179.09,28.4975,46.55,0.6875,1.0,5,0,2,datanode_service,disk_write
blk_-7096459186863709769,0.1366,LOW,0,13,44.11846153846154,60.49,47.590769230769226,62.0,32.15384615384615,49.53,142.77692307692308,242.99,28.234615384615385,44.14,0.6153846153846154,1.0,3,0,0,packet_responder,disk_write
blk_3312395920715747260,0.1366,LOW,0,13,40.61,62.1,46.30384615384616,60.54,28.823076923076922,46.67,131.08307692307693,194.17,30.678461538461537,40.74,0.6923076923076923,1.0769230769230769,3,0,0,packet_responder,disk_write
blk_6046669519418429555,0.1366,LOW,0,14,44.901428571428575,63.42,45.71357142857143,56.18,30.638571428571428,43.82,132.76214285714286,210.07,27.141428571428573,44.49,0.5,0.9285714285714286,4,0,1,packet_responder,disk_write
blk_7570492643445925267,0.1366,LOW,0,13,40.33307692307692,64.5,47.85153846153845,59.48,30.85923076923077,40.97,95.57923076923076,192.33,27.302307692307693,37.65,0.38461538461538464,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_7499241062566730341,0.1366,LOW,0,13,42.28615384615385,56.84,51.39846153846153,71.95,27.113076923076925,36.57,117.62307692307692,189.0,27.77692307692308,42.56,0.46153846153846156,1.0,3,0,0,packet_responder,disk_write
blk_8196467136610832358,0.1366,LOW,0,16,42.355625,57.67,46.20125,64.96,31.939375,43.8,120.498125,191.14,25.255625000000002,39.34,0.4375,0.8125,5,0,2,datanode_service,disk_write
blk_476291733764482503,0.1366,LOW,0,13,40.612307692307695,55.26,51.848461538461535,75.02,34.19307692307692,52.15,113.91384615384617,165.65,30.201538461538462,50.51,0.46153846153846156,1.1538461538461537,3,0,0,packet_responder,disk_write
blk_-7464591390901233341,0.1366,LOW,0,13,39.33615384615385,54.63,46.54923076923077,73.9,27.90538461538462,50.88,130.01076923076923,208.86,31.366153846153846,48.69,0.5384615384615384,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_-7834115724435130598,0.1366,LOW,0,13,39.903076923076924,55.84,47.323076923076925,71.48,30.91846153846154,44.56,125.92846153846153,184.78,32.89846153846154,55.44,0.6153846153846154,1.2307692307692308,3,0,0,packet_responder,disk_write
blk_9055844147435141,0.1366,LOW,0,13,42.73923076923077,58.93,46.83153846153846,66.58,28.123076923076926,49.54,140.85230769230768,180.8,33.01692307692308,50.46,0.6153846153846154,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_7433234896279874814,0.1366,LOW,0,14,37.31714285714286,55.2,53.89214285714286,72.96,26.575,68.72,131.75285714285715,188.43,28.95,44.91,0.6428571428571429,0.9285714285714286,3,0,0,packet_responder,disk_write
blk_-5913329088819831845,0.1366,LOW,0,14,39.96928571428572,61.84,45.89357142857143,62.51,36.36785714285714,55.26,123.78928571428571,184.59,28.28357142857143,58.59,0.42857142857142855,0.9285714285714286,3,0,0,packet_responder,disk_write
blk_-3429626933012764517,0.1366,LOW,0,17,42.24,60.02,44.10470588235294,59.56,25.523529411764706,38.9,142.0664705882353,236.15,33.796470588235294,60.14,0.23529411764705882,1.3529411764705883,5,0,2,datanode_service,disk_write
blk_-9154104763208174086,0.1366,LOW,0,13,40.642307692307696,57.61,49.46307692307692,67.22,29.44076923076923,47.3,139.97307692307692,248.94,30.429230769230767,48.82,0.5384615384615384,1.1538461538461537,3,0,0,packet_responder,disk_write
blk_-139895381108728888,0.1366,LOW,0,19,43.712105263157895,60.55,47.943684210526314,65.07,32.23894736842105,51.0,119.79210526315791,185.69,30.335263157894737,54.46,0.42105263157894735,1.2105263157894737,3,0,0,namenode_service,block_operation
blk_5201024541026493210,0.1366,LOW,0,13,41.723846153846154,59.35,44.36923076923077,66.92,28.363846153846154,40.69,106.57692307692308,184.19,31.67076923076923,44.07,0.5384615384615384,0.8461538461538461,3,0,0,packet_responder,disk_write
blk_-3932500318223802313,0.1366,LOW,0,13,40.899230769230776,54.79,46.941538461538464,74.63,29.77769230769231,50.9,100.06384615384614,170.35,29.098461538461542,54.35,0.5384615384615384,0.8461538461538461,3,0,0,packet_responder,disk_write
blk_-8975754996516287993,0.1366,LOW,0,17,40.05117647058824,56.64,50.28588235294118,64.35,30.779411764705884,57.4,116.12529411764706,199.24,26.80529411764706,41.63,0.6470588235294118,0.8235294117647058,5,0,2,datanode_service,disk_write
blk_-9199739211380469673,0.1366,LOW,0,15,37.059999999999995,57.44,49.414,67.36,27.810666666666666,44.18,110.472,176.38,27.834,47.99,0.5333333333333333,1.1333333333333333,4,0,1,packet_responder,disk_write
blk_-7417596835102560157,0.1366,LOW,0,14,37.76428571428572,60.61,48.833571428571425,65.35,29.810000000000002,51.63,135.9207142857143,207.85,29.744285714285716,46.13,0.35714285714285715,1.0714285714285714,3,0,0,packet_responder,disk_write
blk_-8423808281623248299,0.1366,LOW,0,13,40.48461538461539,60.74,48.39076923076924,65.97,34.84923076923077,48.97,124.71461538461539,197.64,33.36615384615384,46.6,0.3076923076923077,1.0,3,0,0,packet_responder,disk_write
blk_556395953673990998,0.1366,LOW,0,13,43.22153846153846,61.18,47.76692307692308,59.63,33.02307692307692,56.95,127.39307692307692,191.99,29.700000000000003,46.22,0.9230769230769231,1.0,3,0,0,packet_responder,disk_write
blk_-324081936641165756,0.1366,LOW,0,14,40.29714285714285,56.89,47.521428571428565,71.24,32.47785714285714,49.76,123.75,179.03,28.972857142857144,41.83,0.5714285714285714,1.2142857142857142,3,0,0,packet_responder,disk_write
blk_555369255552483084,0.1366,LOW,0,13,43.80692307692308,64.76,41.348461538461535,57.33,26.99923076923077,37.9,127.74076923076925,168.09,31.045384615384613,43.41,0.6153846153846154,0.9230769230769231,3,0,0,packet_responder,disk_write
