session_id,risk_score,risk_level,severity,component,primary_cause,all_causes,indicators,cause_count,cpu_avg,memory_avg,response_avg,latency_avg,disk_io_avg,error_count_avg,failed_events
blk_1549832952118614534,0.7186,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=88.3% | Memory=83.0% | ResponseTime=1855ms | Latency=620ms | DiskIO=146.6MB/s | Errors=4.5,6,88.30428571428571,83.02666666666667,1855.2119047619049,620.2457142857143,146.56047619047618,4.523809523809524,3
blk_-8783137537535861342,0.7183,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=87.7% | Memory=83.2% | ResponseTime=1683ms | Latency=505ms | DiskIO=129.7MB/s | Errors=5.2,6,87.65923076923076,83.2046153846154,1683.2853846153846,504.8346153846154,129.66230769230768,5.230769230769231,3
blk_-299674282465425293,0.7182,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=87.2% | Memory=84.6% | ResponseTime=1787ms | Latency=613ms | DiskIO=148.5MB/s | Errors=4.5,6,87.23,84.61615384615385,1787.276923076923,613.2646153846155,148.46615384615384,4.538461538461538,3
blk_8391490706717686739,0.7181,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault | Repeated Failures,CPU=87.1% | Memory=83.1% | ResponseTime=1836ms | Latency=608ms | DiskIO=137.5MB/s | Errors=5.4 | FailedEvents=4,7,87.081875,83.061875,1836.085625,608.421875,137.495625,5.4375,4
blk_-2251463203494491643,0.7181,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault | Repeated Failures,CPU=83.5% | Memory=83.2% | ResponseTime=1873ms | Latency=599ms | DiskIO=147.8MB/s | Errors=4.7 | FailedEvents=4,7,83.47133333333333,83.24266666666668,1872.554666666667,599.4066666666666,147.8093333333333,4.733333333333333,4
blk_-39871031604524370,0.7181,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=85.5% | Memory=83.9% | ResponseTime=1903ms | Latency=610ms | DiskIO=134.4MB/s | Errors=5.2,6,85.53705882352942,83.85117647058824,1903.4282352941173,610.2576470588235,134.4235294117647,5.235294117647059,3
blk_4669445121891068582,0.7181,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=85.2% | Memory=82.9% | ResponseTime=1734ms | Latency=612ms | DiskIO=149.5MB/s | Errors=5.6,6,85.17428571428572,82.91190476190476,1734.107142857143,612.3576190476191,149.49714285714285,5.571428571428571,3
blk_7865818174831484581,0.7179,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=87.9% | Memory=81.7% | ResponseTime=1611ms | Latency=610ms | DiskIO=135.9MB/s | Errors=5.7,6,87.92800000000001,81.68533333333333,1610.932,609.6826666666667,135.91333333333333,5.666666666666667,3
blk_2589739521853512495,0.7178,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=87.4% | Memory=83.2% | ResponseTime=1783ms | Latency=605ms | DiskIO=146.3MB/s | Errors=4.3,6,87.4095238095238,83.20523809523809,1782.827142857143,605.2461904761905,146.26809523809524,4.285714285714286,3
blk_-7398458179586194792,0.7176,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=84.7% | Memory=81.4% | ResponseTime=1872ms | Latency=572ms | DiskIO=143.5MB/s | Errors=5.0,6,84.71000000000001,81.42238095238095,1871.8638095238096,571.9161904761904,143.4790476190476,5.047619047619048,3
blk_-5547543708787709558,0.7175,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=85.8% | Memory=82.1% | ResponseTime=1955ms | Latency=586ms | DiskIO=128.3MB/s | Errors=5.6,6,85.79384615384615,82.12076923076923,1955.0576923076924,585.8230769230769,128.32,5.615384615384615,3
blk_-7600891299289205196,0.7174,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault | Repeated Failures,CPU=88.4% | Memory=82.6% | ResponseTime=1857ms | Latency=535ms | DiskIO=143.9MB/s | Errors=5.3 | FailedEvents=4,7,88.432,82.62333333333332,1857.0673333333327,535.428,143.90333333333334,5.266666666666667,4
blk_-4509092526264320136,0.7174,HIGH,CRITICAL,namenode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault | Repeated Failures,CPU=84.4% | Memory=82.6% | ResponseTime=1727ms | Latency=609ms | DiskIO=150.1MB/s | Errors=5.2 | FailedEvents=4,7,84.36821428571429,82.55785714285715,1726.59,609.1364285714286,150.0635714285714,5.214285714285714,4
blk_-8990396203057646559,0.7174,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=89.7% | Memory=81.9% | ResponseTime=1640ms | Latency=647ms | DiskIO=144.8MB/s | Errors=4.9,6,89.7192857142857,81.92071428571428,1640.2521428571429,647.2578571428572,144.83785714285713,4.928571428571429,3
blk_-6022606683774983643,0.7173,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=87.5% | Memory=84.9% | ResponseTime=1945ms | Latency=670ms | DiskIO=136.2MB/s | Errors=4.8,6,87.51,84.91615384615385,1944.658461538461,669.5076923076923,136.21692307692308,4.846153846153846,3
blk_-7385230733907457822,0.7172,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=86.8% | Memory=84.8% | ResponseTime=1658ms | Latency=649ms | DiskIO=131.3MB/s | Errors=4.1,6,86.77230769230769,84.82615384615384,1658.436923076923,648.7807692307692,131.29,4.076923076923077,3
blk_2777547556189502259,0.717,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=89.0% | Memory=86.2% | ResponseTime=1761ms | Latency=562ms | DiskIO=132.3MB/s | Errors=4.8,6,88.97714285714287,86.24928571428572,1760.7800000000002,562.2507142857143,132.32571428571427,4.785714285714286,3
blk_-7628397054451158354,0.7169,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=86.6% | Memory=83.5% | ResponseTime=1818ms | Latency=545ms | DiskIO=136.6MB/s | Errors=5.1,6,86.56285714285715,83.48642857142856,1818.3607142857145,545.2014285714286,136.58857142857144,5.071428571428571,3
blk_-8019384396102909611,0.7169,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=88.2% | Memory=85.1% | ResponseTime=1586ms | Latency=645ms | DiskIO=136.0MB/s | Errors=5.3,6,88.24307692307693,85.11076923076924,1586.1838461538462,644.9984615384615,136.0253846153846,5.307692307692308,3
blk_-186449692016201490,0.7168,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault | Repeated Failures,CPU=87.9% | Memory=82.6% | ResponseTime=1810ms | Latency=575ms | DiskIO=145.4MB/s | Errors=4.3 | FailedEvents=4,7,87.87227272727273,82.5840909090909,1809.509090909091,575.2309090909091,145.3622727272727,4.2727272727272725,4
blk_8076232912516551236,0.7168,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=83.9% | Memory=81.5% | ResponseTime=1548ms | Latency=578ms | DiskIO=148.1MB/s | Errors=5.4,6,83.91923076923078,81.51692307692308,1547.723076923077,577.7992307692307,148.08692307692306,5.384615384615385,3
blk_5872945912132740080,0.7167,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault | Repeated Failures,CPU=86.3% | Memory=84.9% | ResponseTime=1543ms | Latency=670ms | DiskIO=141.2MB/s | Errors=5.3 | FailedEvents=4,7,86.31428571428572,84.92928571428571,1542.662857142857,669.8492857142857,141.23285714285714,5.285714285714286,4
blk_-7689115998181195743,0.7167,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault | Repeated Failures,CPU=86.6% | Memory=81.3% | ResponseTime=1864ms | Latency=703ms | DiskIO=138.6MB/s | Errors=5.1 | FailedEvents=4,7,86.56733333333334,81.32466666666666,1864.2673333333332,703.4426666666666,138.56533333333334,5.066666666666666,4
blk_93783987352198596,0.7166,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault | Repeated Failures,CPU=87.1% | Memory=82.2% | ResponseTime=1770ms | Latency=599ms | DiskIO=136.7MB/s | Errors=4.9 | FailedEvents=4,7,87.11772727272727,82.21454545454546,1769.978181818182,599.1072727272727,136.7068181818182,4.863636363636363,4
blk_8167133920493961033,0.7166,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=88.9% | Memory=81.6% | ResponseTime=1796ms | Latency=604ms | DiskIO=147.4MB/s | Errors=5.8,6,88.88384615384615,81.57461538461538,1796.4469230769232,603.9992307692307,147.42076923076922,5.846153846153846,3
blk_-5902810647818538566,0.7166,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=87.5% | Memory=82.0% | ResponseTime=1589ms | Latency=570ms | DiskIO=137.9MB/s | Errors=4.7,6,87.52333333333334,82.0104761904762,1588.66,570.1233333333333,137.92666666666668,4.666666666666667,3
blk_9044900396738187207,0.7165,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=85.2% | Memory=82.1% | ResponseTime=1604ms | Latency=577ms | DiskIO=129.9MB/s | Errors=4.9,6,85.23538461538462,82.14538461538463,1603.7961538461536,577.3361538461538,129.90692307692308,4.923076923076923,3
blk_692167975271429163,0.7164,HIGH,CRITICAL,namenode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault | Repeated Failures,CPU=85.9% | Memory=80.5% | ResponseTime=1673ms | Latency=611ms | DiskIO=128.4MB/s | Errors=5.8 | FailedEvents=4,7,85.907,80.47200000000001,1672.521,610.668,128.432,5.85,4
blk_8074764299476278402,0.7164,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault | Repeated Failures,CPU=86.9% | Memory=81.0% | ResponseTime=1707ms | Latency=676ms | DiskIO=132.1MB/s | Errors=5.3 | FailedEvents=4,7,86.89857142857143,80.97214285714286,1706.6807142857142,676.3814285714286,132.10785714285714,5.285714285714286,4
blk_-533570301301432324,0.7164,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=86.2% | Memory=81.3% | ResponseTime=1763ms | Latency=557ms | DiskIO=149.1MB/s | Errors=5.3,6,86.20142857142858,81.30714285714286,1763.1480952380953,556.6090476190477,149.06714285714284,5.285714285714286,3
blk_9221184527699631149,0.7164,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=87.8% | Memory=82.6% | ResponseTime=1935ms | Latency=518ms | DiskIO=118.1MB/s | Errors=5.1,6,87.76384615384616,82.60076923076923,1934.673076923077,517.8369230769231,118.11923076923075,5.076923076923077,3
blk_-6224292292148434734,0.7163,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=88.0% | Memory=82.6% | ResponseTime=1618ms | Latency=603ms | DiskIO=125.0MB/s | Errors=5.7,6,87.99764705882353,82.63529411764705,1617.975294117647,602.5794117647059,125.00117647058823,5.705882352941177,3
blk_7993187890644835536,0.7162,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault | Repeated Failures,CPU=86.8% | Memory=84.6% | ResponseTime=1866ms | Latency=557ms | DiskIO=134.2MB/s | Errors=5.4 | FailedEvents=5,7,86.795,84.573125,1866.433125,557.2225,134.236875,5.375,5
blk_-7306372637392334418,0.7162,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=84.1% | Memory=78.4% | ResponseTime=1834ms | Latency=650ms | DiskIO=129.3MB/s | Errors=4.3,6,84.09444444444445,78.36555555555555,1833.5455555555557,649.7494444444444,129.28166666666667,4.333333333333333,3
blk_-8692505341300910301,0.7161,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=89.0% | Memory=82.2% | ResponseTime=1755ms | Latency=563ms | DiskIO=136.4MB/s | Errors=5.3,6,89.01714285714286,82.17571428571429,1755.162857142857,563.2628571428571,136.435,5.285714285714286,3
blk_6649339985085650121,0.716,HIGH,CRITICAL,namenode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault | Repeated Failures,CPU=84.1% | Memory=84.9% | ResponseTime=1705ms | Latency=622ms | DiskIO=134.1MB/s | Errors=5.0 | FailedEvents=4,7,84.074,84.9185,1705.1619999999998,622.3835,134.112,4.95,4
blk_2749026664373761648,0.716,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=86.9% | Memory=81.7% | ResponseTime=1564ms | Latency=563ms | DiskIO=144.0MB/s | Errors=4.9,6,86.92666666666666,81.69428571428571,1563.540476190476,563.3957142857142,143.9842857142857,4.857142857142857,3
blk_-609616929829228112,0.7159,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault | Repeated Failures,CPU=90.3% | Memory=84.5% | ResponseTime=1619ms | Latency=568ms | DiskIO=147.2MB/s | Errors=5.5 | FailedEvents=4,7,90.34642857142856,84.52714285714286,1618.505,567.9978571428571,147.23285714285717,5.5,4
blk_3696334728148948171,0.7159,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=89.7% | Memory=83.5% | ResponseTime=1779ms | Latency=576ms | DiskIO=148.8MB/s | Errors=4.5,6,89.72611111111111,83.54277777777777,1779.2483333333334,576.2911111111111,148.8011111111111,4.5,3
blk_8385981168332727134,0.7157,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=85.5% | Memory=82.0% | ResponseTime=1776ms | Latency=615ms | DiskIO=145.3MB/s | Errors=5.6,6,85.51,82.01,1775.7730769230768,615.4215384615384,145.25307692307692,5.615384615384615,3
blk_6787272778292904665,0.7156,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=86.2% | Memory=81.3% | ResponseTime=1821ms | Latency=550ms | DiskIO=139.1MB/s | Errors=5.4,6,86.24238095238096,81.29666666666667,1820.619523809524,550.0947619047619,139.0747619047619,5.380952380952381,3
blk_6366394750192544027,0.7155,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=88.2% | Memory=83.4% | ResponseTime=1799ms | Latency=622ms | DiskIO=141.8MB/s | Errors=5.6,6,88.17384615384616,83.35846153846154,1798.6592307692308,622.0253846153846,141.78307692307692,5.615384615384615,3
blk_3289716633338885559,0.7154,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault | Repeated Failures,CPU=85.1% | Memory=82.6% | ResponseTime=1771ms | Latency=538ms | DiskIO=145.5MB/s | Errors=4.4 | FailedEvents=4,7,85.07266666666666,82.608,1770.9786666666666,537.782,145.47,4.4,4
blk_-1780534360683840107,0.7154,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=89.7% | Memory=83.0% | ResponseTime=2052ms | Latency=793ms | DiskIO=138.4MB/s | Errors=6.0,6,89.6825,82.955,2052.4875,792.7775,138.415,6.0,1
blk_9216544003932784678,0.7153,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=86.8% | Memory=81.5% | ResponseTime=1797ms | Latency=693ms | DiskIO=134.3MB/s | Errors=5.2,6,86.78076923076924,81.49153846153847,1797.3453846153843,693.2976923076924,134.3323076923077,5.153846153846154,3
blk_5244768171941869611,0.7153,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=94.7% | Memory=81.8% | ResponseTime=1688ms | Latency=531ms | DiskIO=128.8MB/s | Errors=4.8,6,94.71692307692308,81.78692307692307,1688.1538461538462,531.3976923076923,128.8153846153846,4.769230769230769,3
blk_8310266693567724842,0.7153,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=89.4% | Memory=82.1% | ResponseTime=1617ms | Latency=684ms | DiskIO=136.5MB/s | Errors=5.4,6,89.42615384615384,82.07384615384616,1617.11,684.1753846153847,136.4623076923077,5.384615384615385,3
blk_-2006782767408917261,0.7152,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=90.7% | Memory=82.5% | ResponseTime=1929ms | Latency=663ms | DiskIO=127.4MB/s | Errors=4.1,6,90.73692307692308,82.46230769230769,1928.882307692308,663.0561538461538,127.41461538461536,4.076923076923077,3
blk_-1615193203727166357,0.7152,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=85.9% | Memory=85.5% | ResponseTime=1520ms | Latency=660ms | DiskIO=144.0MB/s | Errors=5.2,6,85.91153846153846,85.52846153846153,1519.5961538461538,659.6023076923077,143.99307692307693,5.230769230769231,3
blk_4479034282221691265,0.7151,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=85.6% | Memory=84.6% | ResponseTime=1763ms | Latency=543ms | DiskIO=142.7MB/s | Errors=5.6,6,85.56,84.55307692307693,1762.7084615384615,543.4107692307692,142.66384615384615,5.615384615384615,3
blk_-7316152892303883522,0.7151,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=87.2% | Memory=86.8% | ResponseTime=1862ms | Latency=611ms | DiskIO=136.7MB/s | Errors=5.0,6,87.22230769230768,86.78615384615385,1861.945384615385,611.1084615384615,136.67846153846153,5.0,3
blk_9148442421530482614,0.715,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault | Repeated Failures,CPU=86.4% | Memory=80.3% | ResponseTime=1672ms | Latency=603ms | DiskIO=146.8MB/s | Errors=4.9 | FailedEvents=5,7,86.41999999999999,80.3029411764706,1672.2994117647058,603.0758823529412,146.83117647058825,4.941176470588236,5
blk_9058263837749030301,0.7147,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=84.1% | Memory=81.4% | ResponseTime=1753ms | Latency=730ms | DiskIO=151.9MB/s | Errors=4.9,6,84.06076923076922,81.44999999999999,1753.1715384615384,729.9369230769231,151.90076923076924,4.923076923076923,3
blk_8799682561931742266,0.7146,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=83.4% | Memory=79.7% | ResponseTime=1799ms | Latency=633ms | DiskIO=162.2MB/s | Errors=4.6,6,83.38615384615385,79.7023076923077,1799.1007692307694,632.8761538461538,162.20153846153846,4.615384615384615,3
blk_-8864673682297964130,0.7146,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=93.6% | Memory=85.8% | ResponseTime=1776ms | Latency=744ms | DiskIO=129.5MB/s | Errors=5.8,6,93.595,85.775,1775.6425,744.4675,129.4675,5.75,1
blk_8822775702627284108,0.7145,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=88.8% | Memory=86.2% | ResponseTime=1613ms | Latency=592ms | DiskIO=136.9MB/s | Errors=5.0,6,88.81333333333333,86.22133333333333,1613.2659999999998,591.5553333333334,136.9226666666667,5.0,3
blk_1671779663447174401,0.7145,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=87.5% | Memory=80.6% | ResponseTime=1656ms | Latency=589ms | DiskIO=128.8MB/s | Errors=5.4,6,87.52071428571428,80.62714285714286,1656.125,588.5821428571428,128.78214285714287,5.357142857142857,3
blk_8669216175735562689,0.7143,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=86.3% | Memory=77.8% | ResponseTime=1870ms | Latency=628ms | DiskIO=135.4MB/s | Errors=5.2,6,86.30538461538461,77.76615384615386,1870.0884615384616,628.0876923076924,135.39615384615385,5.230769230769231,3
blk_8122739010469948299,0.7142,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=87.0% | Memory=80.7% | ResponseTime=1618ms | Latency=619ms | DiskIO=136.5MB/s | Errors=4.8,6,86.96615384615384,80.66538461538462,1618.286153846154,618.8646153846154,136.53153846153847,4.846153846153846,3
blk_8776541468782357879,0.7141,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault | Repeated Failures,CPU=88.1% | Memory=80.5% | ResponseTime=1806ms | Latency=542ms | DiskIO=136.4MB/s | Errors=5.5 | FailedEvents=5,7,88.12,80.5425,1806.3375,542.153125,136.42625,5.5,5
blk_8765601758654707054,0.7141,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=87.7% | Memory=81.6% | ResponseTime=1667ms | Latency=606ms | DiskIO=142.9MB/s | Errors=5.0,6,87.69384615384615,81.56384615384614,1667.1569230769232,605.6430769230769,142.9353846153846,5.0,3
blk_7263944332659641248,0.714,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=87.9% | Memory=82.6% | ResponseTime=1985ms | Latency=597ms | DiskIO=146.5MB/s | Errors=5.1,6,87.87360000000001,82.6456,1985.2104,597.3872,146.54399999999998,5.08,3
blk_5355331426351288746,0.714,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=87.9% | Memory=84.1% | ResponseTime=2002ms | Latency=501ms | DiskIO=129.0MB/s | Errors=5.6,6,87.90846153846154,84.05538461538461,2002.2476923076924,500.74,128.99692307692308,5.615384615384615,3
blk_-6710278520007599935,0.7139,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=90.0% | Memory=83.9% | ResponseTime=1812ms | Latency=468ms | DiskIO=129.4MB/s | Errors=4.9,6,89.99615384615385,83.88692307692307,1812.487692307692,468.1561538461538,129.37846153846155,4.923076923076923,3
blk_-5355008438453668398,0.7138,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=87.8% | Memory=82.9% | ResponseTime=1860ms | Latency=555ms | DiskIO=129.2MB/s | Errors=4.6,6,87.77952380952381,82.8995238095238,1860.110476190476,554.87,129.1704761904762,4.571428571428571,3
blk_8120619795359051336,0.7137,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=88.6% | Memory=81.3% | ResponseTime=1720ms | Latency=592ms | DiskIO=151.1MB/s | Errors=4.6,6,88.64923076923077,81.25384615384615,1720.4,591.6769230769231,151.05076923076925,4.615384615384615,3
blk_8918440911006295945,0.7135,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault | Repeated Failures,CPU=82.7% | Memory=79.5% | ResponseTime=2016ms | Latency=567ms | DiskIO=150.8MB/s | Errors=4.6 | FailedEvents=4,7,82.74357142857143,79.50714285714285,2015.792857142857,567.4192857142857,150.84357142857144,4.571428571428571,4
